,name,gender,Name Rank,age,agreeableness_score,conscientiousness_score,surgency_score,emotional_stability_score,intellect_score,Condition_feels normal,Condition_has a fever and a cough,Condition_has a light cough,Daily New Cases Day 4,Time Step,Response
43,Anna,0,0.9699999999999999,51,0,1,1,1,1,True,False,False,0.0,0,0
44,Angel,1,0.9739999999999999,31,1,1,1,1,0,True,False,False,0.0,0,0
45,Katie,0,0.9639999999999999,28,0,1,1,1,1,True,False,False,0.0,0,0
46,Mark,1,0.9859999999999999,46,0,1,0,0,1,True,False,False,0.0,0,0
47,Michelle,0,0.9959999999999999,33,0,1,1,0,0,True,False,False,0.0,0,0
48,Susan,0,0.9769999999999999,61,0,1,1,1,0,True,False,False,0.0,0,0
49,Francisco,1,0.9559999999999998,64,0,1,0,1,0,True,False,False,0.0,0,0
50,Joe,1,0.9809999999999999,19,0,0,0,1,1,True,False,False,0.0,0,0
51,Martha,0,0.9719999999999999,52,1,1,0,1,1,True,False,False,0.0,0,0
52,Mary,0,0.9989999999999999,43,1,1,0,1,1,True,False,False,0.0,0,0
53,Maria,0,0.9999999999999999,46,0,0,1,0,0,True,False,False,0.0,0,0
54,Richard,1,0.9729999999999999,28,1,1,1,1,1,True,False,False,0.0,0,0
55,Brandon,1,0.9619999999999999,44,0,1,1,1,0,True,False,False,0.0,0,0
56,Tony,1,0.9649999999999999,50,1,1,0,0,0,True,False,False,0.0,0,0
57,Sarah,0,0.9939999999999999,44,0,1,1,0,1,True,False,False,0.0,0,0
58,Elizabeth,0,0.9919999999999999,24,0,0,0,0,0,True,False,False,0.0,0,0
59,Andrew,1,0.9779999999999999,32,1,0,1,0,0,True,False,False,0.0,0,0
60,Steven,1,0.9529999999999998,49,0,1,0,0,1,True,False,False,0.0,0,0
61,Stephanie,0,0.9869999999999999,34,0,0,1,1,1,True,False,False,0.0,0,0
62,Steve,1,0.9639999999999999,52,1,1,1,0,0,True,False,False,0.0,0,0
63,Rosa,0,0.9759999999999999,43,1,0,1,0,1,True,False,False,0.0,0,0
64,Emily,0,0.9809999999999999,21,1,0,0,1,0,True,False,False,0.0,0,0
65,Barbara,0,0.9649999999999999,58,0,0,1,0,0,True,False,False,0.0,0,1
66,Matt,1,0.9689999999999999,21,0,1,0,1,0,True,False,False,0.0,0,0
67,Kevin,1,0.9869999999999999,18,0,1,1,1,1,True,False,False,0.0,0,0
68,Jessica,0,0.9969999999999999,53,0,1,1,1,0,True,False,False,0.0,0,0
69,Alex,1,0.9919999999999999,28,0,1,1,0,0,True,False,False,0.0,0,0
70,James,1,0.9899999999999999,56,0,1,1,0,1,True,False,False,0.0,0,0
71,Melissa,0,0.9849999999999999,27,1,0,1,1,1,True,False,False,0.0,0,0
72,Joseph,1,0.9679999999999999,29,1,1,1,1,0,True,False,False,0.0,0,0
73,Michael,1,0.9979999999999999,38,0,1,0,0,1,True,False,False,0.0,0,0
74,Eric,1,0.9789999999999999,51,0,0,1,1,0,True,False,False,0.0,0,0
75,Monica,0,0.9629999999999999,51,0,1,1,1,0,True,False,False,0.0,0,0
76,Lisa,0,0.9949999999999999,30,0,0,0,1,0,True,False,False,0.0,0,0
77,Patricia,0,0.9819999999999999,47,0,1,1,0,0,True,False,False,0.0,0,0
78,Brian,1,0.9849999999999999,48,0,1,1,1,0,True,False,False,0.0,0,0
79,Oscar,1,0.9549999999999998,45,0,1,0,0,1,True,False,False,0.0,0,0
80,Jason,1,0.9819999999999999,52,0,0,1,0,1,True,False,False,0.0,0,0
81,Sara,0,0.9679999999999999,35,1,1,1,1,0,True,False,False,0.0,0,0
82,Kathy,0,0.9579999999999999,29,0,1,1,1,0,True,False,False,0.0,0,0
83,Cindy,0,0.9539999999999998,23,0,1,0,0,1,True,False,False,0.0,0,0
84,Jeff,1,0.9609999999999999,26,0,0,0,0,1,True,False,False,0.0,0,0
85,Amanda,0,0.9839999999999999,20,0,0,0,1,1,True,False,False,0.0,0,0
86,Samantha,0,0.9559999999999998,60,0,1,0,0,1,True,False,False,0.0,0,0
87,Luis,1,0.9939999999999999,29,1,0,1,0,1,True,False,False,0.0,0,0
88,Amy,0,0.9789999999999999,40,1,1,0,0,0,True,False,False,0.0,0,0
89,John,1,0.9969999999999999,52,0,0,0,0,0,True,False,False,0.0,0,0
90,Carmen,0,0.9779999999999999,44,0,1,1,0,1,True,False,False,0.0,0,0
91,David,1,0.9989999999999999,33,0,0,0,1,1,True,False,False,0.0,0,0
92,Kim,0,0.9659999999999999,63,0,0,1,1,1,True,False,False,0.0,0,0
93,Christopher,1,0.9539999999999998,57,1,0,1,1,1,True,False,False,0.0,0,0
94,Diana,0,0.9739999999999999,61,1,0,0,0,1,True,False,False,0.0,0,0
95,Nick,1,0.9569999999999999,44,0,0,1,0,0,True,False,False,0.0,0,0
96,Nicole,0,0.9799999999999999,30,0,1,1,0,1,True,False,False,0.0,0,0
97,Nancy,0,0.9829999999999999,44,1,0,0,1,1,True,False,False,0.0,0,0
98,Victor,1,0.9709999999999999,26,1,1,0,0,1,True,False,False,0.0,0,0
99,Kimberly,0,0.9529999999999998,64,0,1,0,1,1,True,False,False,0.0,0,0
100,Jorge,1,0.9839999999999999,21,1,0,0,0,1,True,False,False,0.0,1,0
101,Ana,0,0.9929999999999999,37,0,1,0,0,0,True,False,False,0.0,1,0
102,William,1,0.9719999999999999,20,1,1,0,0,1,True,False,False,0.0,1,0
103,Matthew,1,0.9599999999999999,36,1,1,0,0,0,True,False,False,0.0,1,0
104,Anthony,1,0.9829999999999999,23,0,0,1,0,0,True,False,False,0.0,1,0
105,Sandra,0,0.9859999999999999,25,1,0,0,0,1,True,False,False,0.0,1,0
106,Paul,1,0.9749999999999999,35,1,0,1,0,1,True,False,False,0.0,1,0
107,Angela,0,0.9749999999999999,23,1,0,1,0,0,True,False,False,0.0,1,0
108,Daniel,1,0.9909999999999999,54,0,0,1,0,1,True,False,False,0.0,1,0
109,Veronica,0,0.9589999999999999,60,1,0,1,0,0,True,False,False,0.0,1,0
110,Robert,1,0.9879999999999999,50,0,1,1,1,0,True,False,False,0.0,1,0
111,Teresa,0,0.9549999999999998,38,0,0,1,1,1,True,False,False,0.0,1,0
112,Ryan,1,0.9769999999999999,61,1,0,1,1,0,True,False,False,0.0,1,0
113,Javier,1,0.9519999999999998,63,1,0,1,0,1,True,False,False,0.0,1,0
114,Pedro,1,0.9509999999999998,43,1,1,1,1,0,True,False,False,0.0,1,0
115,Heather,0,0.9569999999999999,62,0,1,0,0,0,True,False,False,0.0,1,0
116,Kelly,0,0.9709999999999999,44,1,0,1,0,1,True,False,False,0.0,1,0
117,Juan,1,0.9959999999999999,46,1,0,0,0,0,True,False,False,0.0,1,0
118,Brenda,0,0.9689999999999999,54,0,1,0,0,0,True,False,False,0.0,1,0
119,Ashley,0,0.9899999999999999,50,1,0,1,0,0,True,False,False,0.0,1,0
120,Laura,0,0.9909999999999999,57,1,0,1,0,1,True,False,False,0.0,1,0
121,Jennifer,0,0.9979999999999999,64,0,1,1,0,1,True,False,False,0.0,1,0
122,Miguel,1,0.9799999999999999,20,0,0,1,0,1,True,False,False,0.0,1,0
123,Gloria,0,0.9599999999999999,22,1,1,0,1,0,True,False,False,0.0,1,0
124,Sharon,0,0.9519999999999998,52,1,1,1,1,0,True,False,False,0.0,1,0
125,Jonathan,1,0.9699999999999999,21,1,0,1,0,0,True,False,False,0.0,1,0
126,Claudia,0,0.9619999999999999,29,1,1,0,0,1,True,False,False,0.0,1,0
127,Linda,0,0.9889999999999999,51,0,1,0,0,0,True,False,False,0.0,1,0
128,Mike,1,0.9889999999999999,47,1,1,0,0,1,True,False,False,0.0,1,0
129,Karen,0,0.9879999999999999,52,1,1,0,0,1,True,False,False,0.0,1,0
130,Jose,1,0.9999999999999999,60,0,1,1,0,0,True,False,False,0.0,1,0
131,Scott,1,0.9579999999999999,48,1,1,1,0,0,True,False,False,0.0,1,0
132,Manuel,1,0.9669999999999999,23,1,1,1,0,1,True,False,False,0.0,1,0
133,Christina,0,0.9509999999999998,30,0,0,1,1,0,True,False,False,0.0,1,0
134,Lauren,0,0.9609999999999999,34,1,1,0,1,0,True,False,False,0.0,1,0
135,Jesus,1,0.9759999999999999,52,1,0,0,1,1,True,False,False,0.0,1,0
136,Antonio,1,0.9659999999999999,54,1,0,0,1,1,True,False,False,0.0,1,0
137,Carlos,1,0.9949999999999999,54,1,1,0,1,1,True,False,False,0.0,1,0
138,Rachel,0,0.9729999999999999,46,1,1,1,0,1,True,False,False,0.0,1,0
139,Julie,0,0.9669999999999999,57,0,1,1,0,0,True,False,False,0.0,1,0
140,Mario,1,0.9589999999999999,34,1,0,1,1,1,True,False,False,0.0,1,0
141,Justin,1,0.9629999999999999,35,1,0,1,0,0,True,False,False,0.0,1,0
142,Chris,1,0.9929999999999999,29,0,1,0,1,0,True,False,False,0.0,1,0
143,Anna,0,0.9699999999999999,51,0,1,1,1,1,True,False,False,0.0,1,0
144,Angel,1,0.9739999999999999,31,1,1,1,1,0,True,False,False,0.0,1,0
145,Katie,0,0.9639999999999999,28,0,1,1,1,1,True,False,False,0.0,1,0
146,Mark,1,0.9859999999999999,46,0,1,0,0,1,True,False,False,0.0,1,0
147,Michelle,0,0.9959999999999999,33,0,1,1,0,0,True,False,False,0.0,1,0
148,Susan,0,0.9769999999999999,61,0,1,1,1,0,True,False,False,0.0,1,0
149,Francisco,1,0.9559999999999998,64,0,1,0,1,0,True,False,False,0.0,1,0
150,Joe,1,0.9809999999999999,19,0,0,0,1,1,True,False,False,0.0,1,0
151,Martha,0,0.9719999999999999,52,1,1,0,1,1,True,False,False,0.0,1,0
152,Mary,0,0.9989999999999999,43,1,1,0,1,1,True,False,False,0.0,1,0
153,Maria,0,0.9999999999999999,46,0,0,1,0,0,True,False,False,0.0,1,0
154,Richard,1,0.9729999999999999,28,1,1,1,1,1,True,False,False,0.0,1,0
155,Brandon,1,0.9619999999999999,44,0,1,1,1,0,True,False,False,0.0,1,0
156,Tony,1,0.9649999999999999,50,1,1,0,0,0,True,False,False,0.0,1,0
157,Sarah,0,0.9939999999999999,44,0,1,1,0,1,True,False,False,0.0,1,0
158,Elizabeth,0,0.9919999999999999,24,0,0,0,0,0,True,False,False,0.0,1,0
159,Andrew,1,0.9779999999999999,32,1,0,1,0,0,True,False,False,0.0,1,0
160,Steven,1,0.9529999999999998,49,0,1,0,0,1,True,False,False,0.0,1,0
161,Stephanie,0,0.9869999999999999,34,0,0,1,1,1,True,False,False,0.0,1,0
162,Steve,1,0.9639999999999999,52,1,1,1,0,0,True,False,False,0.0,1,0
163,Rosa,0,0.9759999999999999,43,1,0,1,0,1,True,False,False,0.0,1,0
164,Emily,0,0.9809999999999999,21,1,0,0,1,0,True,False,False,0.0,1,0
165,Barbara,0,0.9649999999999999,58,0,0,1,0,0,True,False,False,0.0,1,0
166,Matt,1,0.9689999999999999,21,0,1,0,1,0,True,False,False,0.0,1,0
167,Kevin,1,0.9869999999999999,18,0,1,1,1,1,True,False,False,0.0,1,0
168,Jessica,0,0.9969999999999999,53,0,1,1,1,0,True,False,False,0.0,1,0
169,Alex,1,0.9919999999999999,28,0,1,1,0,0,True,False,False,0.0,1,0
170,James,1,0.9899999999999999,56,0,1,1,0,1,True,False,False,0.0,1,0
171,Melissa,0,0.9849999999999999,27,1,0,1,1,1,True,False,False,0.0,1,0
172,Joseph,1,0.9679999999999999,29,1,1,1,1,0,True,False,False,0.0,1,0
173,Michael,1,0.9979999999999999,38,0,1,0,0,1,True,False,False,0.0,1,0
174,Eric,1,0.9789999999999999,51,0,0,1,1,0,True,False,False,0.0,1,0
175,Monica,0,0.9629999999999999,51,0,1,1,1,0,True,False,False,0.0,1,0
176,Lisa,0,0.9949999999999999,30,0,0,0,1,0,True,False,False,0.0,1,0
177,Patricia,0,0.9819999999999999,47,0,1,1,0,0,True,False,False,0.0,1,0
178,Brian,1,0.9849999999999999,48,0,1,1,1,0,True,False,False,0.0,1,0
179,Oscar,1,0.9549999999999998,45,0,1,0,0,1,True,False,False,0.0,1,0
180,Jason,1,0.9819999999999999,52,0,0,1,0,1,True,False,False,0.0,1,0
181,Sara,0,0.9679999999999999,35,1,1,1,1,0,True,False,False,0.0,1,0
182,Kathy,0,0.9579999999999999,29,0,1,1,1,0,True,False,False,0.0,1,0
183,Cindy,0,0.9539999999999998,23,0,1,0,0,1,True,False,False,0.0,1,0
184,Jeff,1,0.9609999999999999,26,0,0,0,0,1,True,False,False,0.0,1,0
185,Amanda,0,0.9839999999999999,20,0,0,0,1,1,True,False,False,0.0,1,0
186,Samantha,0,0.9559999999999998,60,0,1,0,0,1,True,False,False,0.0,1,0
187,Luis,1,0.9939999999999999,29,1,0,1,0,1,True,False,False,0.0,1,0
188,Amy,0,0.9789999999999999,40,1,1,0,0,0,True,False,False,0.0,1,0
189,John,1,0.9969999999999999,52,0,0,0,0,0,True,False,False,0.0,1,0
190,Carmen,0,0.9779999999999999,44,0,1,1,0,1,True,False,False,0.0,1,0
191,David,1,0.9989999999999999,33,0,0,0,1,1,True,False,False,0.0,1,0
192,Kim,0,0.9659999999999999,63,0,0,1,1,1,True,False,False,0.0,1,0
193,Christopher,1,0.9539999999999998,57,1,0,1,1,1,True,False,False,0.0,1,0
194,Diana,0,0.9739999999999999,61,1,0,0,0,1,True,False,False,0.0,1,0
195,Nick,1,0.9569999999999999,44,0,0,1,0,0,True,False,False,0.0,1,0
196,Nicole,0,0.9799999999999999,30,0,1,1,0,1,True,False,False,0.0,1,0
197,Nancy,0,0.9829999999999999,44,1,0,0,1,1,True,False,False,0.0,1,0
198,Victor,1,0.9709999999999999,26,1,1,0,0,1,True,False,False,0.0,1,0
199,Kimberly,0,0.9529999999999998,64,0,1,0,1,1,True,False,False,0.0,1,1
200,Jorge,1,0.9839999999999999,21,1,0,0,0,1,True,False,False,0.0,2,0
201,Ana,0,0.9929999999999999,37,0,1,0,0,0,True,False,False,0.0,2,0
202,William,1,0.9719999999999999,20,1,1,0,0,1,True,False,False,0.0,2,0
203,Matthew,1,0.9599999999999999,36,1,1,0,0,0,True,False,False,0.0,2,0
204,Anthony,1,0.9829999999999999,23,0,0,1,0,0,True,False,False,0.0,2,0
205,Sandra,0,0.9859999999999999,25,1,0,0,0,1,True,False,False,0.0,2,0
206,Paul,1,0.9749999999999999,35,1,0,1,0,1,True,False,False,0.0,2,0
207,Angela,0,0.9749999999999999,23,1,0,1,0,0,True,False,False,0.0,2,0
208,Daniel,1,0.9909999999999999,54,0,0,1,0,1,True,False,False,0.0,2,0
209,Veronica,0,0.9589999999999999,60,1,0,1,0,0,True,False,False,0.0,2,0
210,Robert,1,0.9879999999999999,50,0,1,1,1,0,True,False,False,0.0,2,0
211,Teresa,0,0.9549999999999998,38,0,0,1,1,1,True,False,False,0.0,2,0
212,Ryan,1,0.9769999999999999,61,1,0,1,1,0,True,False,False,0.0,2,0
213,Javier,1,0.9519999999999998,63,1,0,1,0,1,True,False,False,0.0,2,0
214,Pedro,1,0.9509999999999998,43,1,1,1,1,0,True,False,False,0.0,2,0
215,Heather,0,0.9569999999999999,62,0,1,0,0,0,True,False,False,0.0,2,0
216,Kelly,0,0.9709999999999999,44,1,0,1,0,1,True,False,False,0.0,2,0
217,Juan,1,0.9959999999999999,46,1,0,0,0,0,True,False,False,0.0,2,0
218,Brenda,0,0.9689999999999999,54,0,1,0,0,0,True,False,False,0.0,2,0
219,Ashley,0,0.9899999999999999,50,1,0,1,0,0,True,False,False,0.0,2,0
220,Laura,0,0.9909999999999999,57,1,0,1,0,1,True,False,False,0.0,2,0
221,Jennifer,0,0.9979999999999999,64,0,1,1,0,1,True,False,False,0.0,2,0
222,Miguel,1,0.9799999999999999,20,0,0,1,0,1,True,False,False,0.0,2,0
223,Gloria,0,0.9599999999999999,22,1,1,0,1,0,True,False,False,0.0,2,0
224,Sharon,0,0.9519999999999998,52,1,1,1,1,0,True,False,False,0.0,2,0
225,Jonathan,1,0.9699999999999999,21,1,0,1,0,0,True,False,False,0.0,2,0
226,Claudia,0,0.9619999999999999,29,1,1,0,0,1,True,False,False,0.0,2,0
227,Linda,0,0.9889999999999999,51,0,1,0,0,0,True,False,False,0.0,2,0
228,Mike,1,0.9889999999999999,47,1,1,0,0,1,True,False,False,0.0,2,0
229,Karen,0,0.9879999999999999,52,1,1,0,0,1,True,False,False,0.0,2,0
230,Jose,1,0.9999999999999999,60,0,1,1,0,0,True,False,False,0.0,2,0
231,Scott,1,0.9579999999999999,48,1,1,1,0,0,True,False,False,0.0,2,0
232,Manuel,1,0.9669999999999999,23,1,1,1,0,1,True,False,False,0.0,2,0
233,Christina,0,0.9509999999999998,30,0,0,1,1,0,True,False,False,0.0,2,0
234,Lauren,0,0.9609999999999999,34,1,1,0,1,0,True,False,False,0.0,2,0
235,Jesus,1,0.9759999999999999,52,1,0,0,1,1,True,False,False,0.0,2,0
236,Antonio,1,0.9659999999999999,54,1,0,0,1,1,True,False,False,0.0,2,0
237,Carlos,1,0.9949999999999999,54,1,1,0,1,1,True,False,False,0.0,2,0
238,Rachel,0,0.9729999999999999,46,1,1,1,0,1,True,False,False,0.0,2,0
239,Julie,0,0.9669999999999999,57,0,1,1,0,0,True,False,False,0.0,2,0
240,Mario,1,0.9589999999999999,34,1,0,1,1,1,True,False,False,0.0,2,0
241,Justin,1,0.9629999999999999,35,1,0,1,0,0,True,False,False,0.0,2,0
242,Chris,1,0.9929999999999999,29,0,1,0,1,0,True,False,False,0.0,2,0
243,Anna,0,0.9699999999999999,51,0,1,1,1,1,True,False,False,0.0,2,0
244,Angel,1,0.9739999999999999,31,1,1,1,1,0,True,False,False,0.0,2,0
245,Katie,0,0.9639999999999999,28,0,1,1,1,1,True,False,False,0.0,2,0
246,Mark,1,0.9859999999999999,46,0,1,0,0,1,True,False,False,0.0,2,0
247,Michelle,0,0.9959999999999999,33,0,1,1,0,0,True,False,False,0.0,2,0
248,Susan,0,0.9769999999999999,61,0,1,1,1,0,True,False,False,0.0,2,0
249,Francisco,1,0.9559999999999998,64,0,1,0,1,0,True,False,False,0.0,2,0
250,Joe,1,0.9809999999999999,19,0,0,0,1,1,True,False,False,0.0,2,0
251,Martha,0,0.9719999999999999,52,1,1,0,1,1,True,False,False,0.0,2,0
252,Mary,0,0.9989999999999999,43,1,1,0,1,1,True,False,False,0.0,2,0
253,Maria,0,0.9999999999999999,46,0,0,1,0,0,True,False,False,0.0,2,0
254,Richard,1,0.9729999999999999,28,1,1,1,1,1,True,False,False,0.0,2,0
255,Brandon,1,0.9619999999999999,44,0,1,1,1,0,True,False,False,0.0,2,0
256,Tony,1,0.9649999999999999,50,1,1,0,0,0,True,False,False,0.0,2,0
257,Sarah,0,0.9939999999999999,44,0,1,1,0,1,True,False,False,0.0,2,0
258,Elizabeth,0,0.9919999999999999,24,0,0,0,0,0,True,False,False,0.0,2,0
259,Andrew,1,0.9779999999999999,32,1,0,1,0,0,True,False,False,0.0,2,0
260,Steven,1,0.9529999999999998,49,0,1,0,0,1,True,False,False,0.0,2,0
261,Stephanie,0,0.9869999999999999,34,0,0,1,1,1,True,False,False,0.0,2,0
262,Steve,1,0.9639999999999999,52,1,1,1,0,0,True,False,False,0.0,2,0
263,Rosa,0,0.9759999999999999,43,1,0,1,0,1,True,False,False,0.0,2,0
264,Emily,0,0.9809999999999999,21,1,0,0,1,0,True,False,False,0.0,2,0
265,Barbara,0,0.9649999999999999,58,0,0,1,0,0,True,False,False,0.0,2,0
266,Matt,1,0.9689999999999999,21,0,1,0,1,0,True,False,False,0.0,2,0
267,Kevin,1,0.9869999999999999,18,0,1,1,1,1,True,False,False,0.0,2,0
268,Jessica,0,0.9969999999999999,53,0,1,1,1,0,True,False,False,0.0,2,0
269,Alex,1,0.9919999999999999,28,0,1,1,0,0,True,False,False,0.0,2,0
270,James,1,0.9899999999999999,56,0,1,1,0,1,True,False,False,0.0,2,0
271,Melissa,0,0.9849999999999999,27,1,0,1,1,1,True,False,False,0.0,2,0
272,Joseph,1,0.9679999999999999,29,1,1,1,1,0,True,False,False,0.0,2,0
273,Michael,1,0.9979999999999999,38,0,1,0,0,1,True,False,False,0.0,2,0
274,Eric,1,0.9789999999999999,51,0,0,1,1,0,True,False,False,0.0,2,0
275,Monica,0,0.9629999999999999,51,0,1,1,1,0,True,False,False,0.0,2,0
276,Lisa,0,0.9949999999999999,30,0,0,0,1,0,True,False,False,0.0,2,0
277,Patricia,0,0.9819999999999999,47,0,1,1,0,0,True,False,False,0.0,2,0
278,Brian,1,0.9849999999999999,48,0,1,1,1,0,True,False,False,0.0,2,0
279,Oscar,1,0.9549999999999998,45,0,1,0,0,1,True,False,False,0.0,2,0
280,Jason,1,0.9819999999999999,52,0,0,1,0,1,True,False,False,0.0,2,0
281,Sara,0,0.9679999999999999,35,1,1,1,1,0,True,False,False,0.0,2,0
282,Kathy,0,0.9579999999999999,29,0,1,1,1,0,True,False,False,0.0,2,0
283,Cindy,0,0.9539999999999998,23,0,1,0,0,1,True,False,False,0.0,2,0
284,Jeff,1,0.9609999999999999,26,0,0,0,0,1,True,False,False,0.0,2,0
285,Amanda,0,0.9839999999999999,20,0,0,0,1,1,True,False,False,0.0,2,0
286,Samantha,0,0.9559999999999998,60,0,1,0,0,1,True,False,False,0.0,2,0
287,Luis,1,0.9939999999999999,29,1,0,1,0,1,True,False,False,0.0,2,0
288,Amy,0,0.9789999999999999,40,1,1,0,0,0,True,False,False,0.0,2,0
289,John,1,0.9969999999999999,52,0,0,0,0,0,True,False,False,0.0,2,0
290,Carmen,0,0.9779999999999999,44,0,1,1,0,1,True,False,False,0.0,2,0
291,David,1,0.9989999999999999,33,0,0,0,1,1,True,False,False,0.0,2,0
292,Kim,0,0.9659999999999999,63,0,0,1,1,1,True,False,False,0.0,2,0
293,Christopher,1,0.9539999999999998,57,1,0,1,1,1,True,False,False,0.0,2,0
294,Diana,0,0.9739999999999999,61,1,0,0,0,1,True,False,False,0.0,2,0
295,Nick,1,0.9569999999999999,44,0,0,1,0,0,True,False,False,0.0,2,0
296,Nicole,0,0.9799999999999999,30,0,1,1,0,1,True,False,False,0.0,2,0
297,Nancy,0,0.9829999999999999,44,1,0,0,1,1,True,False,False,0.0,2,0
298,Victor,1,0.9709999999999999,26,1,1,0,0,1,False,False,True,0.0,2,1
299,Kimberly,0,0.9529999999999998,64,0,1,0,1,1,False,False,True,0.0,2,1
300,Jorge,1,0.9839999999999999,21,1,0,0,0,1,True,False,False,0.02,3,0
301,Ana,0,0.9929999999999999,37,0,1,0,0,0,True,False,False,0.02,3,1
302,William,1,0.9719999999999999,20,1,1,0,0,1,True,False,False,0.02,3,1
303,Matthew,1,0.9599999999999999,36,1,1,0,0,0,True,False,False,0.02,3,0
304,Anthony,1,0.9829999999999999,23,0,0,1,0,0,True,False,False,0.02,3,1
305,Sandra,0,0.9859999999999999,25,1,0,0,0,1,True,False,False,0.02,3,1
306,Paul,1,0.9749999999999999,35,1,0,1,0,1,True,False,False,0.02,3,1
307,Angela,0,0.9749999999999999,23,1,0,1,0,0,False,False,True,0.02,3,1
308,Daniel,1,0.9909999999999999,54,0,0,1,0,1,True,False,False,0.02,3,0
309,Veronica,0,0.9589999999999999,60,1,0,1,0,0,True,False,False,0.02,3,1
310,Robert,1,0.9879999999999999,50,0,1,1,1,0,True,False,False,0.02,3,0
311,Teresa,0,0.9549999999999998,38,0,0,1,1,1,True,False,False,0.02,3,1
312,Ryan,1,0.9769999999999999,61,1,0,1,1,0,True,False,False,0.02,3,0
313,Javier,1,0.9519999999999998,63,1,0,1,0,1,True,False,False,0.02,3,0
314,Pedro,1,0.9509999999999998,43,1,1,1,1,0,True,False,False,0.02,3,0
315,Heather,0,0.9569999999999999,62,0,1,0,0,0,True,False,False,0.02,3,1
316,Kelly,0,0.9709999999999999,44,1,0,1,0,1,True,False,False,0.02,3,0
